customer_id,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14
3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,0,0,0,1,0,0,1,0,1,0,1,0,1,1
3786,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,1,0,1,0,1,0,1,1,1,1,1,1,1,1
3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3803,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3809,1,0,1,1,1,1,1,1,1,1,1,1,1,1
3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,1,0,1,0,1,1,1,1,1,1,1,1,1,1
3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3860,1,0,1,1,0,1,0,1,1,1,1,1,1,1
3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,1,0,0,1,0,1,0,1,0,1,1,0,1,1
3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3878,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,1,0,0,1,0,1,0,1,1,1,1,1,1,1
3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,1,0,1,0,1,0,1,1,0,1,1,1,1,1
3918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4060,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4117,1,0,0,1,0,1,0,1,1,0,1,1,1,1
4118,1,0,1,0,1,1,1,1,1,1,1,1,1,1
4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4123,1,0,0,1,0,1,0,1,1,1,1,1,1,1
4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,1,0,1,0,1,0,1,1,0,1,0,1,1,1
4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,1,0,0,1,0,1,0,1,1,1,1,0,1,0
4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4188,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,1,0,0,1,0,1,0,1,0,1,1,0,1,0
4216,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,1,0,0,1,0,1,0,1,1,1,1,1,1,1
4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,1,0,0,1,0,1,0,1,1,1,1,1,1,1
4340,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,1,0,1,0,1,1,1,1,1,1,1,1,1,1
4380,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,1,0,0,1,0,0,1,0,1,0,1,0,1,0
4390,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4601,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4616,1,0,1,1,0,1,1,1,1,1,1,1,1,1
4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4714,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4721,1,0,0,1,0,1,0,1,0,0,0,0,0,0
4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4763,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,1,0,0,1,0,1,0,1,1,0,1,0,1,1
4902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4950,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4953,1,0,0,1,0,0,1,0,1,0,1,0,1,1
4955,1,0,0,1,0,0,1,0,0,0,0,1,0,1
4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,1,0,1,0,1,0,1,1,1,1,1,1,1,1
4964,0,0,1,0,0,0,1,0,1,0,1,0,1,0
4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,1,0,0,1,0,1,0,1,1,0,1,0,1,0
4968,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4993,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,1,0,1,1,1,1,1,1,1,1,1,1,1,1
5031,1,0,0,1,0,1,1,1,1,1,1,1,1,1
